@RELATION Edge_direction
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE class {207,0,154,164,118,172,184,190,203,108,127,152,13,61,155,192,173,37,109,58,125,7,63,186,112,157,168,123,89,174,88,153,117,166,195,94,90,133,151,130,113,150,64,161,126,87,11,17,10,121,171,85,19,177,159,66,65,60,140,95,197,187,12,158,1,92,129,59,180,208,26,175,178,194,181,3,25,62,170,8,185,110,179,160,165,93,107,199,114,169,128,135,14,162,16,134,124,18,206,163,81,132,111,205,188,91,198,5,139,102,84,131,204,9,119,193,202,247,338,346,209,213,353,334,337,254,292,289,336,349,232,294,325,351,347,230,355,216,320,301,282,283,348,297,272,343,212,357,352,385,386,287,332,276,354,340,341,237,211,234,333,242,278,273,335,339,217,330,248,344,256,215,345,329,280,231,350,239,324,285,315,233,286,298,383,293,243,379,295,241,387,288,210,240,259,364,279,214,384,296,291,342,281,300,299,246,274,235,328,356,250,275,380,277,382,321,449,551,498,587,391,553,550,670,585,409,588,545,552,415,482,634,408,405,513,514,671,481,451,584,567,497,484,527,414,548,453,549,445,599,635,448,563,456,389,561,586,480,559,488,582,555,494,577,493,547,442,544,454,420,439,562,598,452,455,546,492,560,583,388,447,390,658,444,443,403,450,393,486,490,496,483,446,392,489,491,542,394,495,458,487}
@DATA
17.6074,13.3798,6.8982,10.9666,14.0226,13.9214,7.5584,15.6456,15.5572,13.1001,6.9765,4.4103,5.5795,3.6336,8.2028,4.5504,12.3469,3.6487,11.97,10.0241,14.5047,13.1999,9.8923,4.603,2.8185,3.5751,2.0066,1.5161,3.406,1.3653,1.5085,14.1379,2.3444,13.146,6.2831,5.6926,-1.3048,-3.3076,-5.2893,-1.7845,0.7566,-1.5685,-0.4905,1.8899,-2.0407,0.1432,12.6294,-11.7935,10.8016,-6.8629,-0.5905,107
17.323,13.2873,6.9979,11.1574,14.1846,14.0137,7.5239,15.5122,15.1514,12.8306,6.989,4.547,5.7892,3.7103,8.2975,4.572,12.5249,3.7795,12.0818,9.7269,14.0048,12.7374,9.8573,4.6956,2.995,3.738,2.067,1.4365,3.322,1.3711,1.5399,14.3507,2.4703,13.5396,6.3294,5.5455,-1.2674,-2.8801,-5.1617,-1.7006,0.743,-1.671,-0.6305,1.8855,-1.9509,0.1688,12.8108,-11.8804,11.0693,-7.2102,-0.7839,107
13.9436,12.1845,7.6628,13.8717,17.4292,15.4449,6.4106,13.0526,10.6082,10.2486,7.1552,5.7447,8.2416,4.7199,11.5924,5.3788,12.9502,4.3956,11.5014,7.4633,8.9061,9.4026,9.1845,5.8641,4.0559,5.6766,2.727,1.2159,3.4785,1.4029,1.8651,15.9805,3.1084,15.6525,5.9652,5.5142,0.4965,-0.2181,-3.3204,-1.8082,1.6207,-2.9496,-1.5111,2.2626,-2.0756,0.4622,14.1154,-12.8721,12.5441,-9.6873,-0.451,58
14.2497,14.5852,11.0756,15.5763,16.2204,12.1237,4.9346,11.2345,10.0586,11.7554,8.8209,7.2585,10.1127,6.0072,10.3576,4.0887,9.3602,5.377,9.5838,7.2196,7.843,9.871,10.5262,6.547,4.7775,5.9335,2.8694,1.5029,4.0835,2.0206,2.3185,12.2504,3.5029,12.7211,6.6377,6.5947,2.028,0.6552,-3.9792,-1.7695,1.156,-3.0641,-1.3665,2.5806,-2.0629,0.2979,9.9319,-8.7475,9.2182,-6.0834,-0.043,37
16.8601,12.5744,6.2947,10.9815,14.4193,14.7456,8.0977,16.0267,14.6423,11.6555,6.2592,4.0937,5.5038,3.5183,8.6891,4.6682,13.594,3.9328,13.685,9.7581,13.7595,11.7617,9.0387,4.3291,2.6864,3.5503,1.9715,1.3157,3.4008,1.3157,1.4442,15.8344,2.4855,15.2278,6.7644,5.1143,-1.9978,-2.723,-4.7096,-1.6427,0.8639,-1.5788,-0.6558,2.0851,-2.0851,0.1285,14.3902,-13.3489,12.7423,-8.4634,-1.6501,0
17.7933,12.9373,6.0453,10.5922,13.9293,14.2448,7.9439,16.5139,16.2777,12.6034,6.2066,3.7905,5.047,3.1273,8.0667,4.2935,12.7037,3.4466,13.7481,10.689,15.9306,13.1943,9.4161,4.0559,2.3479,3.1097,1.6706,0.9841,2.8208,0.9092,1.0416,15.2029,2.0752,15.0647,7.0607,5.1158,-2.7363,-3.7782,-5.3602,-1.708,0.7618,-1.4391,-0.6865,1.8367,-1.9116,0.1324,14.1613,-13.1277,12.9895,-8.004,-1.9449,0
14.099,14.8323,11.5631,15.8549,15.8156,11.752,4.9089,11.1743,9.4516,11.3396,8.846,7.4426,10.5045,6.2886,10.0665,4.0204,9.2139,5.8022,9.6128,7.4115,7.2872,9.3014,9.9662,6.4864,4.6866,6.2868,3.0415,1.8198,4.3798,2.2897,2.6143,11.9201,3.6938,12.1551,7.0654,7.0058,2.0142,0.6648,-3.4798,-1.7998,1.6002,-3.2453,-1.2217,2.56,-2.0901,0.3246,9.3058,-8.2263,8.4613,-5.0897,-0.0596,26
14.1679,14.4108,11.0164,14.355,14.7246,12.0994,6.9579,12.2681,9.9538,10.9057,8.6166,6.8702,9.2464,6.3168,9.5266,5.0926,9.3206,5.8296,9.7286,8.5924,8.3553,9.7459,9.7131,6.6566,4.7255,6.2886,3.9756,3.5146,6.001,3.2622,2.986,8.9472,2.9644,9.2532,6.5499,7.0608,1.3906,-0.0328,-3.0565,-1.9311,1.5631,-2.313,-0.461,2.4864,-2.7388,-0.2762,5.9612,-5.9828,6.2888,-2.7033,0.5109,25
13.9029,12.1943,8.1198,12.9125,16.5919,14.9522,8.0852,13.2414,10.6011,10.0583,7.4372,5.2332,7.4973,5.0929,11.004,6.4339,10.9729,5.6493,10.4356,9.5842,9.8673,9.9541,8.9004,5.7029,3.5434,5.2473,3.4574,3.27,6.4586,3.5114,3.2023,9.3853,2.8038,10.7889,6.6348,7.2723,0.0868,-1.0537,-3.1975,-2.1595,1.7039,-1.7899,-0.1874,3.1886,-2.9472,-0.3091,6.183,-6.5815,7.9851,-4.1541,0.6375,65
12.3315,10.6624,6.6349,14.7217,20.4288,16.8897,6.2544,12.0766,9.4356,8.5908,6.1147,4.7916,7.998,4.8431,14.9198,6.6081,13.0246,4.6199,11.0787,7.975,8.5198,8.388,7.6973,5.1573,3.4593,5.4528,2.6468,1.469,4.7973,1.8312,2.0475,15.9161,2.9978,17.2491,6.032,6.3387,-0.1318,-0.6907,-2.54,-1.698,1.9935,-2.806,-1.1778,3.3283,-2.9661,0.2163,13.8686,-12.9183,14.2513,-11.2171,0.3067,128
17.6747,12.9862,6.165,10.8603,14.1709,14.1059,7.7327,16.3042,16.4102,12.8175,6.3577,3.9792,5.3183,3.2021,8.1816,4.2002,12.0767,3.1832,13.3795,10.8939,16.1331,13.387,9.6712,4.3115,2.6089,3.3963,1.6932,0.8202,2.4793,0.6912,0.8653,14.6158,2.0115,14.7037,7.3712,5.2407,-2.7461,-3.7158,-5.3597,-1.7026,0.7874,-1.7031,-0.873,1.6591,-1.7881,0.1741,13.7505,-12.6043,12.6922,-7.3325,-2.1305,0
14.2086,13.1862,9.1867,14.5889,17.3149,13.8177,5.7398,11.9571,10.9629,11.3451,7.8808,6.2681,8.8582,5.3201,11.2621,4.666,10.7834,4.9212,9.9329,7.7991,9.3111,10.0915,9.8293,6.0856,4.3829,5.4322,2.8847,1.7079,4.1001,2.1595,2.3804,11.914,3.1633,12.669,7.008,6.8803,0.7804,-0.2622,-3.7437,-1.7027,1.0493,-2.5475,-1.1768,2.3922,-1.9406,0.2209,9.5336,-8.7507,9.5057,-5.661,-0.1277,63
14.4222,17.0043,14.5804,16.7827,14.2642,9.6587,3.5528,9.7346,9.4162,13.5412,11.5262,10.4669,12.9335,7.086,8.4466,3.2684,6.9214,4.339,6.844,5.2106,5.9309,9.3929,12.5035,9.1348,7.4594,8.1192,4.2193,1.5365,2.7859,1.7945,2.3436,10.0399,4.2105,10.1025,5.5618,4.865,3.462,3.1106,-3.3687,-1.6754,0.6598,-3.8999,-2.6828,1.2494,-0.9914,0.5491,7.6963,-5.8294,5.892,-4.5407,-0.6968,204
15.1556,15.872,12.5093,14.4758,13.4157,10.8966,5.8302,11.8448,10.4901,12.54,9.6726,8.1355,10.1107,5.9951,8.0572,4.0272,9.0219,5.3624,9.1813,7.4059,7.8326,9.751,10.7648,7.2837,5.7275,6.6726,3.818,2.3071,4.4442,2.7571,2.7333,9.7065,3.5922,9.9972,6.422,6.1901,1.9184,1.0138,-3.4811,-1.5562,0.9451,-2.8546,-1.5109,2.1371,-1.6871,-0.0238,6.9732,-6.1143,6.405,-3.5752,-0.2319,118
14.0141,15.67,12.9308,16.2865,15.0508,10.9696,4.5927,10.4855,9.1215,11.9022,9.7732,8.7679,11.3184,6.705,9.4403,3.9574,8.349,5.4605,8.549,6.6556,6.6794,9.0472,10.6901,7.5927,5.9638,7.0266,3.6339,1.9715,4.1198,2.5381,2.788,10.1577,3.6313,10.6299,6.9871,6.5429,2.3678,1.6429,-3.0974,-1.6289,1.0628,-3.3927,-1.6624,2.1483,-1.5817,0.2499,7.3697,-6.5264,6.9986,-3.6428,-0.4442,154
14.8563,16.8206,13.8278,15.9739,13.946,10.043,3.9853,10.5471,9.7762,13.3755,10.8708,9.4367,11.399,6.278,7.784,3.0528,8.3003,5.2816,8.2516,6.1935,6.4647,9.724,12.1015,8.2603,6.461,7.0251,3.4885,1.314,3.1812,2.0845,2.4543,10.7653,3.892,10.8105,6.2634,5.7099,3.2593,2.3775,-3.8412,-1.7993,0.5641,-3.5366,-2.1745,1.8672,-1.0967,0.3698,8.311,-6.8733,6.9185,-4.5471,-0.5535,151
14.0173,14.2812,10.8699,15.2686,15.7448,12.3782,5.7395,11.7006,9.3869,10.5682,8.2174,7.0146,9.8951,6.0094,10.3549,4.6943,9.7368,6.0693,10.1897,7.8634,7.6294,8.8686,9.2635,6.2583,4.4406,6.1036,3.1835,2.2636,5.2534,2.7823,2.9452,11.2964,3.4515,11.8176,7.1158,7.3267,1.2392,0.3949,-3.0052,-1.8177,1.663,-2.9201,-0.9199,2.9898,-2.4711,0.1629,8.3512,-7.8449,8.3661,-4.7018,0.2109,9
17.335,13.4719,7.0453,11.5717,14.5319,13.8728,6.8754,15.296,15.8225,13.776,7.3218,4.7076,5.827,3.427,8.329,4.1108,12.0896,2.9925,12.0843,9.5117,15.148,14.2333,11.1714,5.0031,3.0018,3.5892,1.7518,0.6444,2.1502,0.5654,0.7968,14.7854,2.2019,14.3017,6.1175,4.538,-0.9147,-3.0619,-6.1683,-2.0013,0.5874,-1.8374,-1.1074,1.5058,-1.5848,0.2314,13.9886,-12.5835,12.0998,-8.1842,-1.5795,0
13.6629,12.2136,8.126,13.7568,17.1429,15.141,7.0192,12.9377,10.1096,9.9422,7.2274,5.5168,7.9613,4.9124,11.1391,5.4195,12.4803,5.5901,11.3912,8.3101,8.6683,9.1816,8.7769,5.5345,3.6891,5.2927,2.9916,2.0979,5.1194,2.6064,2.7089,13.1081,3.1321,13.6066,6.6401,6.8458,0.5133,-0.4047,-3.2424,-1.8454,1.6036,-2.3011,-0.8937,3.0215,-2.513,0.1025,10.3992,-9.976,10.4745,-6.9665,0.2057,180
12.3339,13.9114,11.7864,16.9397,16.8145,12.2216,5.6055,10.387,7.6032,9.2556,8.2412,7.6553,11.2661,7.3585,11.5435,5.2323,8.7327,6.2644,9.3383,7.5089,6.3457,7.7951,8.571,6.7065,5.2588,7.3711,4.1514,3.3704,6.1415,3.2347,3.0276,9.9753,3.1097,10.2316,6.9536,7.7561,1.4494,0.7759,-1.8645,-1.4477,2.1123,-3.2197,-0.781,2.7711,-2.9068,-0.2071,6.9477,-6.8656,7.1219,-3.278,0.8025,152
13.5124,11.7127,7.6323,13.8054,17.7469,15.3661,7.2776,12.9465,10.4797,9.6799,6.8864,5.3241,8.0254,5.2986,12.0704,5.7391,12.266,4.9058,11.2817,8.0429,9.2682,9.349,8.6718,5.3692,3.6087,5.2524,3.0544,2.3982,5.0579,2.2984,2.3995,13.5598,3.0413,13.7895,6.4168,6.465,0.0808,-0.6772,-3.3026,-1.7605,1.6437,-2.198,-0.6562,2.6597,-2.7595,0.1011,11.1603,-10.5185,10.7482,-7.3727,0.0482,126
16.7382,13.4772,7.4415,12.3759,15.2727,13.8654,6.3228,14.5064,15.1532,13.5571,7.6018,5.3601,6.8504,3.8984,9.1156,4.1189,11.4544,2.7462,11.2351,8.909,14.4247,13.7896,11.5087,5.7172,3.7132,4.2729,1.9323,0.5177,1.8445,0.4703,0.7687,14.3164,2.3757,13.7174,5.9424,4.6883,-0.6351,-2.2809,-5.7915,-2.004,0.5597,-2.3406,-1.4146,1.3268,-1.3742,0.2984,13.5477,-11.9407,11.3417,-7.775,-1.2541,0
12.8878,14.4485,11.9888,18.0087,17.6936,11.7198,3.7849,9.468,8.2644,10.4857,8.6874,8.4366,13.2355,7.8089,13.0416,4.6855,7.1514,4.6373,7.9196,5.6461,6.684,8.3202,9.4496,6.9717,5.4521,7.8972,3.5846,1.6765,3.4887,1.6106,2.1132,11.9346,4.4198,13.1801,6.8209,6.3963,1.6362,1.1294,-2.4779,-1.5196,2.4451,-4.3126,-1.9081,1.8122,-1.8781,0.5026,9.8214,-7.5148,8.7603,-6.3592,-0.4246,17
14.7949,12.6408,7.7236,12.4251,16.1897,14.7122,7.6469,13.8668,11.4976,10.6254,7.4482,4.7858,7.1209,4.4477,10.3979,5.7547,11.6351,5.7192,11.0935,9.4742,10.2414,10.3617,8.8195,5.1022,2.8187,4.8613,3.0716,2.6592,6.119,3.1212,2.9306,11.5166,3.1429,12.3085,6.26,6.6656,0.1203,-1.5422,-3.7173,-2.2835,2.0426,-1.7897,-0.4124,3.4598,-2.9978,-0.1906,8.586,-8.3737,9.1656,-6.0485,0.4056,194
12.2908,10.9432,7.3688,13.5759,18.4566,16.513,8.041,12.8106,9.1832,8.5653,6.821,4.9303,7.6867,5.4771,12.5968,6.8357,12.8806,5.3948,11.1194,8.5092,8.1233,8.4116,7.5921,5.3184,3.3287,5.7672,3.6964,3.2487,6.84,3.3254,3.1479,13.0023,3.0288,13.1258,5.6011,6.4423,0.2883,-0.8195,-2.2737,-1.9897,2.4385,-2.0708,-0.4477,3.5913,-3.5146,-0.1775,9.8544,-9.9735,10.097,-7.5247,0.8412,1
14.7222,15.5054,12.1272,15.6172,15.0858,11.228,4.7139,11.0002,10.2416,12.5888,9.4852,7.9521,10.445,6.219,9.4052,3.9144,8.8481,5.2012,8.7791,6.9204,7.7954,10.0982,10.8083,6.9391,5.1583,6.1752,3.18,1.7108,3.8222,2.1781,2.5473,11.2345,3.7338,11.5699,6.7076,6.3414,2.3028,0.7101,-3.8692,-1.7808,1.0169,-2.9952,-1.4692,2.1114,-1.6441,0.3692,8.6872,-7.5007,7.8361,-4.8623,-0.3662,199
14.5656,16.5892,13.7801,16.1309,14.0733,10.1352,4.2266,10.499,9.5175,12.9729,10.7652,9.5024,11.7987,6.5633,8.0863,3.2252,8.1463,5.165,8.2809,5.9764,6.2305,9.3205,11.745,8.3576,6.6766,7.3995,3.8167,1.5234,3.2323,2.0421,2.4114,10.7532,4.0096,10.8233,6.0916,5.5667,3.09,2.4245,-3.3874,-1.681,0.7229,-3.5828,-2.2933,1.7089,-1.1902,0.3693,8.3418,-6.7436,6.8137,-4.7317,-0.5249,151
14.2611,13.0504,8.7581,13.6516,15.9815,14.2195,6.8845,13.1933,10.3543,10.3571,7.5905,6.0048,8.2694,5.0083,10.1142,4.9687,11.7359,5.677,11.2395,8.6802,8.7366,9.533,9.2017,5.9394,4.0824,5.7146,3.2797,2.3684,5.2871,2.6686,2.5621,12.277,2.7922,12.1889,6.4548,6.9135,0.7964,-0.3313,-3.2623,-1.857,1.6322,-2.4349,-0.9113,2.9187,-2.6185,-0.1065,9.7149,-9.4848,9.3967,-5.7341,0.4587,111
14.7529,15.5728,12.413,14.7491,13.8218,11.1162,5.9138,11.6606,10.0695,12.1352,9.4611,8.0815,10.2525,6.1849,8.4902,4.2739,9.0681,5.4587,9.1716,7.3528,7.6158,9.4569,10.4936,7.1878,5.6489,6.7873,3.9137,2.4587,4.614,2.7872,2.8036,9.7914,3.6589,10.0517,6.4028,6.3277,1.8411,1.0367,-3.3058,-1.5389,1.1384,-2.8736,-1.455,2.1553,-1.8268,0.0164,6.9878,-6.1325,6.3928,-3.6489,-0.0751,118
17.6294,13.2991,6.5854,11.0504,14.112,14.0331,7.3267,15.9639,16.1112,13.3529,6.8718,4.3034,5.3688,3.1551,8.0128,4.1197,12.593,3.1527,13.0469,9.9117,15.405,13.8804,10.5452,4.6068,2.7122,3.2936,1.6174,0.654,2.2142,0.5743,0.7808,15.4379,2.002,15.0297,6.5509,4.6955,-1.5246,-3.3352,-5.9384,-1.8946,0.5814,-1.6762,-0.9634,1.5602,-1.6399,0.2065,14.6571,-13.4359,13.0277,-8.4788,-1.8554,0
16.5923,15.8864,11.2026,15.0536,14.5748,10.6515,4.0985,11.9403,14.0076,15.2964,9.9799,8.2373,11.1896,6.2476,9.5964,3.5664,5.7962,1.8789,6.7236,7.4801,14.3426,15.6337,14.8016,8.6961,6.1531,7.9801,3.7097,0.842,1.8849,0.5976,0.6588,6.7953,1.1255,7.4895,4.3058,4.9838,1.2911,-0.8321,-6.1055,-2.543,1.827,-4.2704,-2.8677,1.0429,-1.2873,0.0612,6.1365,-5.6698,6.364,-3.1837,0.678,173
13.5697,14.6855,12.0326,15.5724,14.9768,11.7508,6.0948,11.3174,8.8739,10.6926,8.8003,7.6652,10.3351,6.8219,9.7064,4.6653,9.1978,5.9312,9.4705,7.8399,7.2915,8.963,9.5712,6.9198,5.2542,6.8243,4.035,3.2038,5.6297,3.2231,3.0307,9.3803,3.1853,9.3544,6.8335,7.3002,1.6715,0.6082,-2.6514,-1.6656,1.5701,-2.7893,-0.8312,2.4259,-2.4066,-0.1924,6.3496,-6.195,6.1691,-2.5209,0.4667,87
17.3322,13.3383,6.8658,11.3932,14.4057,14.0293,7.067,15.5683,15.8702,13.5801,7.2139,4.6593,5.7298,3.3076,8.2056,4.1282,12.2529,2.9343,12.5062,9.6117,15.2176,14.074,11.1038,5.0499,3.0619,3.5562,1.7256,0.5852,1.9949,0.5215,0.7422,14.8476,2.0882,14.585,6.2906,4.556,-1.1436,-2.9702,-6.0539,-1.988,0.4943,-1.8306,-1.1404,1.4097,-1.4734,0.2207,14.1054,-12.7594,12.4968,-8.2944,-1.7346,0
14.2872,12.355,8.0025,12.8296,16.6417,14.6186,7.8874,13.378,11.0935,10.2485,7.3337,5.2933,7.3565,4.9982,10.9867,6.1153,10.6165,5.5114,10.708,9.7385,10.088,10.0145,8.9328,5.7386,3.7066,5.2342,3.4406,3.106,6.2171,3.2154,2.861,9.7408,2.6733,11.1519,6.5157,7.3636,-0.0735,-1.0817,-3.1942,-2.032,1.5276,-1.7936,-0.3346,3.1111,-3.0017,-0.3544,6.8798,-7.0675,8.4786,-4.6362,0.8479,124
17.2576,13.4716,7.1079,11.5691,14.4778,13.867,6.9526,15.2963,15.6746,13.6829,7.3771,4.7259,5.8602,3.4598,8.315,4.1469,12.0023,3.0777,12.1737,9.504,14.9935,14.184,11.2136,5.0475,2.9976,3.5927,1.7781,0.699,2.2872,0.6188,0.8201,14.587,2.1427,14.3016,6.1142,4.6224,-0.8095,-2.9704,-6.1661,-2.0499,0.5951,-1.8146,-1.0791,1.5882,-1.6684,0.2013,13.7669,-12.4443,12.1589,-8.1874,-1.4918,0
14.482,14.9286,11.449,15.7142,15.6081,11.6161,4.8642,11.3378,9.9155,11.6519,8.8071,7.4605,10.5066,6.1664,9.8421,3.9106,9.1532,5.6159,9.6377,7.3325,7.6176,9.3993,9.9447,6.4692,4.7429,6.3045,3.0727,1.5784,3.8724,2.0196,2.4696,12.4148,3.8499,12.5554,6.9002,6.7888,1.7817,0.5454,-3.4755,-1.7263,1.5616,-3.2318,-1.4943,2.294,-1.8528,0.45,9.9452,-8.5649,8.7055,-5.6552,-0.1114,26
14.1398,12.5539,8.2088,13.7751,16.8571,14.9572,6.5309,12.9771,10.6142,10.6486,7.4102,6.0128,8.185,4.8806,10.6483,4.9234,13.0261,4.7992,11.3119,7.5396,8.7102,9.3943,9.3368,5.9014,4.3733,5.5761,2.9136,1.5433,3.6814,1.9442,2.2269,14.9215,3.002,14.0371,6.4258,6.0121,0.6841,-0.0575,-3.4354,-1.5281,1.2028,-2.6625,-1.3703,2.1381,-1.7372,0.2827,12.6946,-11.9195,11.0351,-7.6113,-0.4137,7
13.1637,11.4766,7.4239,13.7535,18.3756,15.7777,7.2547,12.7742,9.9679,9.2382,6.7013,4.8613,7.4043,4.8477,12.5535,6.1299,12.2789,5.6881,11.4649,8.8641,8.8519,9.0755,8.2723,5.2318,3.2878,4.9148,2.8848,2.4059,6.2063,2.8189,2.7672,13.263,2.8603,14.1832,6.2257,6.7506,0.2236,-0.8032,-3.0405,-1.944,1.627,-2.03,-0.4789,3.8004,-3.3874,-0.0517,10.4958,-10.4027,11.3229,-7.9575,0.5249,110
12.7413,13.042,10.0776,15.4069,17.3616,13.7095,6.3703,11.2909,8.7458,9.7044,7.9968,6.5049,9.5868,6.3295,11.6686,5.6121,9.9074,5.9977,9.9314,8.0146,7.4986,8.8497,8.9888,6.3102,4.4467,6.1602,3.7111,3.049,6.0229,3.0624,2.9546,10.6296,3.1498,11.2753,6.6166,7.2745,1.3511,0.1391,-2.6786,-1.8635,1.7135,-2.4491,-0.6621,2.9739,-2.9605,-0.1078,7.675,-7.4798,8.1255,-4.6587,0.6579,163
13.6563,11.1117,6.3795,13.0238,17.586,16.9127,7.4441,13.8858,10.3622,9.1587,6.1852,4.7933,7.0325,4.1609,11.6323,5.9557,15.5025,4.7097,12.7044,7.8025,9.1102,8.8815,8.2228,5.1281,3.4788,4.9064,2.5706,1.5332,4.0467,1.9161,2.1091,17.4909,2.8549,15.6461,6.0758,6.0288,-0.2287,-0.6587,-3.0947,-1.6493,1.4276,-2.3358,-1.0374,2.5135,-2.1306,0.193,15.3818,-14.636,12.7912,-9.5703,-0.047,179
15.4077,13.5067,8.8199,12.7908,15.1302,13.5282,7.1779,13.6385,11.9173,11.5765,7.6867,5.5243,7.4275,4.9116,9.6105,4.8365,11.1785,5.1958,11.1802,8.9546,10.3936,10.9075,9.6953,5.5085,3.597,4.7856,2.8841,2.3909,5.2638,2.3913,2.3699,11.629,2.8905,12.258,6.4325,6.6024,0.5139,-1.2122,-4.1868,-1.9115,1.1886,-1.9015,-0.4932,2.8729,-2.8725,-0.0214,9.2591,-8.7385,9.3675,-5.8255,0.1699,85
14.7474,13.0741,8.6894,13.1175,15.7801,14.0018,7.2704,13.3192,11.2605,10.9982,7.6316,5.5995,7.5406,4.9685,10.1659,5.2025,11.2977,5.3885,11.1214,8.825,9.8024,10.3787,9.5193,5.6711,3.7732,4.9858,2.9704,2.448,5.4254,2.569,2.4642,11.6635,2.8543,12.3643,6.3938,6.7166,0.5763,-0.8594,-3.8482,-1.8979,1.2126,-2.0154,-0.5224,2.9774,-2.8564,-0.1048,9.1993,-8.8092,9.51,-5.9705,0.3228,85
12.8289,11.4922,7.7168,13.3228,17.2805,15.932,8.2088,13.218,9.3129,8.844,7.1462,5.3096,7.8691,5.2608,11.5301,6.4734,12.5368,5.7312,11.2453,8.7406,8.1591,8.6715,8.1528,5.6981,3.5637,5.9149,3.74,3.2549,6.647,3.3419,3.1254,12.4853,2.739,12.2001,5.7861,6.5203,0.5124,-0.5187,-2.4547,-2.1344,2.3512,-2.1749,-0.4851,3.3921,-3.3051,-0.2165,9.3599,-9.7463,9.4611,-6.414,0.7342,119
12.1683,13.7787,11.8032,16.5916,16.449,12.306,6.2663,10.6369,7.6583,9.2078,8.3488,7.643,11.0396,7.5071,11.1094,5.3624,8.7967,6.2837,9.266,7.7772,6.3488,7.7593,8.5023,6.8914,5.3801,7.5678,4.7021,3.8448,6.3734,3.4723,3.2298,9.4754,3.1387,9.4031,6.6014,7.3094,1.4105,0.743,-1.6109,-1.5113,2.1877,-2.8657,-0.8573,2.5286,-2.9011,-0.2425,6.2456,-6.3367,6.2644,-2.8017,0.708,88
14.3237,13.2187,9.0687,14.2014,16.3829,13.6414,6.4074,12.7557,10.4488,10.3064,7.4256,5.9416,8.7404,5.1907,10.6131,4.8003,10.7938,5.864,11.1844,8.6909,8.635,9.0463,8.7593,5.7071,4.1124,5.4395,2.9104,1.96,4.9399,2.5475,2.6537,12.7206,3.1771,13.2372,7.0992,7.0547,0.4113,-0.287,-3.0522,-1.5947,1.3271,-2.5291,-0.9504,2.9799,-2.3924,0.1062,10.0669,-9.5435,10.0601,-6.138,-0.0445,84
14.2224,12.554,8.3036,12.9783,16.4767,14.494,7.7119,13.2591,10.8777,10.2755,7.5056,5.5322,7.5794,5.0499,10.8207,6.0154,10.7133,5.5373,10.6082,9.4849,9.7868,9.9552,9.1209,5.9881,3.9742,5.5208,3.4876,3.0628,6.2102,3.2301,2.8205,9.8307,2.4921,10.9079,6.3261,7.286,0.1684,-0.8343,-3.1328,-2.0139,1.5466,-2.0332,-0.4248,3.1474,-2.9801,-0.4096,7.0102,-7.3386,8.4158,-4.5818,0.9599,124
12.8023,12.8617,9.6975,14.9495,17.1369,13.657,6.8912,12.0038,8.8709,9.1906,7.6214,6.1924,9.2418,6.2221,11.5239,5.547,9.8459,6.3437,10.5518,8.8485,7.7295,8.7541,8.8238,6.4062,4.4594,6.2797,3.8636,3.5498,6.9263,3.3821,2.8792,10.167,2.4656,10.5469,6.4118,7.355,1.0246,0.0697,-2.4176,-1.9468,1.8203,-2.4161,-0.3138,3.3765,-3.5442,-0.5029,7.2878,-7.7014,8.0813,-4.1351,0.9432,64
