@relation Gabor_Edge_LDA

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}

@data
0.502022,3.908038,2.596668,-5.423558,-0.332021,-1.053275,-4.310201,-5.59429,-0.594032,-0.192048,4.236324,-0.356752,-5.228439,2.352178,-3.186605,-1.294886,1.146332,-0.151269,-1.740728,-1.443395,1.251146,-2.206987,3.307913,-0.941532,0.949406,-0.8049,1.251874,-1.411966,-2.542586,0.655094,0.371386,0.52494,-1.484251,0.021146,-0.816204,-0.779103,-2.187847,3.910929,1.049675,-0.46672,1.569119,-0.726128,0.180254,-1.458084,1.208291,-2.794282,0.349126,0.502655,-0.281981,1.100995,-0.252444,0.071749,131
12.555166,-1.873753,-4.263164,-0.89972,-1.655231,1.32455,-1.734189,2.962196,3.162008,3.032095,6.645212,0.458792,6.777911,0.894833,1.648996,1.627818,-4.245305,1.842051,2.990113,-0.485771,-2.252903,0.217905,-5.887069,-1.111425,1.13421,-0.773317,-2.405243,0.109885,1.206242,-0.975942,-0.663455,-2.045641,-0.171564,1.675409,-1.156569,-2.991799,-3.249015,0.155043,-1.601814,3.257307,-2.39413,1.321302,-2.155829,-0.35189,0.658172,-1.902508,-0.666958,0.246532,-0.642943,-0.563587,-0.222619,-1.021301,132
-5.426559,4.546396,-3.506822,-3.698487,11.203468,-1.113155,-3.986827,-2.348663,1.685473,0.984347,2.664305,-6.851398,-1.54941,-0.629457,-0.896848,1.184496,4.26586,-1.420916,-1.216806,2.813539,-0.440805,5.626313,-2.538517,-2.428025,-0.286352,2.619738,-0.708525,-0.475753,1.936489,-4.337871,1.520261,-1.297595,3.803943,-0.018633,-1.010024,-1.16968,0.92613,1.119666,-2.027934,-1.769088,-2.778872,1.037708,-0.886568,0.677512,0.777262,-1.107128,-1.221724,-0.175704,-1.971456,-1.471024,-0.646601,-0.39806,124
-16.279217,-11.696779,1.329633,-4.221258,-2.209983,-17.437987,-7.505702,3.106293,-9.033044,0.443767,-6.69924,-7.915886,2.946573,0.046142,-1.507079,0.960443,-8.075805,-2.120222,5.78707,-8.856545,1.445351,-5.798557,3.02882,-0.445667,5.604013,-6.499636,-5.114658,0.992632,-0.93731,2.602736,2.148117,3.120218,-4.33521,0.8941,2.555461,2.381696,-3.932756,-1.161306,0.68848,-1.782594,-0.800743,0.524621,0.840784,-0.475133,-1.982583,-0.336067,-0.439021,-1.894525,-2.958257,0.648869,-0.145723,-1.858144,127
6.744378,2.86065,2.484188,-0.461034,-3.600863,-2.231511,2.692541,-2.507136,5.10916,-3.848241,-0.497703,-0.118525,5.229419,-0.196061,-0.348949,-0.426417,0.939557,-0.657289,-1.487736,-0.088413,-0.72455,0.813999,-2.977377,-3.582161,1.025921,-0.02101,-2.156987,-1.180912,-2.215164,-1.095492,-1.517135,4.584206,2.896103,-1.569349,1.045299,0.396746,0.725879,-0.691122,-0.574901,2.019885,0.312216,-1.077515,-0.611758,2.378033,-0.848669,0.164604,-0.542794,0.232851,0.323632,0.218034,0.036705,-1.192829,125
14.365748,-6.573135,-8.09217,-0.376587,2.376183,3.420005,0.584618,3.753484,0.897612,4.424631,1.003136,0.244535,2.765971,1.272187,0.012808,1.195321,-3.123627,2.800885,1.063968,-0.393362,0.114035,-2.552708,0.969869,0.115771,-0.181555,-1.37794,0.20428,-1.608182,-4.139293,-0.001323,-0.066281,-1.539797,-2.541065,2.038767,-2.170224,0.060379,2.951849,1.036685,0.31679,4.028791,2.193548,0.304286,-0.102311,0.076812,-1.289992,1.813601,-1.044816,-2.361445,0.760829,0.669124,0.513762,-0.63745,130
-2.483475,-2.097326,2.706349,-4.213701,3.752157,-4.082242,-5.067116,-3.894083,-9.872211,-1.818704,-0.945218,2.272139,-3.375803,3.965623,0.927928,1.43565,-0.902381,-2.102708,2.409991,-1.3139,-0.075564,-0.340045,-0.28911,-0.526654,1.344834,-1.012139,0.09938,-1.061533,-0.096757,-3.397032,1.608627,-0.466749,5.191323,0.589338,-0.096747,-1.773749,-0.350511,-0.66326,0.720785,0.005609,0.314876,1.493619,0.09286,-2.042855,1.46646,0.164109,-0.775206,-0.962626,-0.612435,0.349594,-0.090249,1.681512,133
-0.126376,3.581877,2.250859,-5.723363,-0.47651,-0.458749,-4.442662,-4.871137,-0.581615,-0.8442,4.227421,-1.961114,-5.523652,2.852011,-2.675171,-1.089407,1.58205,-0.734549,-1.862794,-0.703148,0.716326,-1.444717,4.047743,-1.418915,1.911172,-2.028897,0.730918,-0.819868,-0.787763,1.443643,1.391274,3.405936,-1.665449,0.40858,-0.40644,0.272799,-1.898526,3.108728,0.324001,0.057213,1.777016,-1.814377,0.561379,-1.253635,1.208152,-2.579912,-0.191384,-0.431971,-1.116111,0.997384,0.342679,1.593009,131
-0.51695,5.254646,12.919379,1.967473,10.204397,-4.788218,17.180476,8.275514,-5.413802,7.542023,9.900869,4.051156,-7.942655,3.320207,0.274794,5.845279,-0.437882,-3.623338,1.211911,-1.926678,-1.46847,2.604216,0.363679,-0.487221,0.470758,-6.128581,-2.403942,-2.907095,-3.758247,-0.383119,-2.220014,0.030637,-0.639837,-0.360406,0.167879,0.112151,-0.116926,2.269471,-1.362403,-0.817056,1.394634,0.462067,1.91199,-0.458668,-0.944438,-0.208756,-0.540439,0.024371,0.971181,-0.994911,-0.379919,0.058502,128
-5.09522,4.436736,-1.101161,-2.88106,11.345355,-1.088022,-2.458615,-1.225996,0.737551,0.669576,2.156537,-6.386124,-0.364165,-1.126016,0.085374,1.239728,3.81772,-1.677824,-1.165838,2.614796,1.243472,4.875751,-1.740426,-3.354106,-0.280208,0.631747,-0.543302,0.010877,0.172601,-2.901779,2.196994,-0.998742,2.866002,-0.374573,0.112927,-1.194615,0.827601,1.385212,-2.585976,-1.260921,-0.427258,0.76991,-0.249906,1.436783,0.426755,-0.732449,-0.354464,1.769642,-0.201959,-0.291439,-0.196265,-0.103794,124
15.542591,-8.462403,-8.43402,-0.636012,4.295881,2.436989,-0.753391,3.619862,1.272372,5.964273,-0.166865,1.481602,0.647795,1.731099,-0.222243,-1.040163,-1.033988,3.064988,1.728334,-0.254577,-0.008087,-1.910995,1.876226,-0.381271,0.131331,-0.132731,-0.082322,0.003333,-3.722153,2.883083,-0.65242,0.230877,-2.365583,-0.648822,-0.546738,1.602418,0.164137,-1.17602,-2.981304,2.151,-0.732667,1.358403,-0.05266,0.825816,2.89441,2.143681,-1.73435,-1.193176,-1.448736,1.589452,-0.477045,-0.67889,130
14.010312,-3.471631,-5.336685,-1.724913,-0.131388,1.495392,-0.581093,2.849263,4.013689,4.904537,5.810315,0.314362,5.422298,-0.289926,2.370159,1.581942,-3.550323,1.481468,2.225341,-0.954213,-1.752683,0.168319,-4.686231,-2.214491,1.407847,-1.040553,-2.538475,0.132385,0.062597,0.140585,-1.386223,-3.043236,-0.466526,0.502891,-0.105467,-2.922934,-2.246988,-0.973849,-0.907633,0.298037,-2.044665,0.517733,-2.182995,-0.245635,-0.837372,-1.852512,-0.230099,-0.280415,-0.535767,-1.329128,0.189132,0.463442,132
3.630146,2.396402,-0.042818,-1.267136,-1.923083,1.046607,-3.529167,0.406508,0.576333,-0.527817,2.228907,2.165923,0.073432,0.059185,1.543157,-1.511375,0.771899,-0.911463,1.894933,-0.574334,1.06419,-1.518679,0.199912,1.126393,-0.349702,0.588201,1.214025,0.686252,-2.316359,-0.842731,1.137637,-1.630578,-1.534609,0.954342,0.088926,0.885827,0.053766,-1.663314,0.548169,2.455337,4.30499,0.604188,1.665414,0.921982,-0.684136,0.491208,1.326381,0.958949,1.300213,0.580314,0.916207,-0.435591,134
4.504498,2.826496,0.075894,-1.558246,-2.338986,0.738395,-2.241936,-0.877099,-0.55775,-0.330704,1.838931,3.080426,0.934181,1.347379,0.333384,-1.945227,-0.626077,-0.697643,1.713145,-0.52879,0.851688,-1.357264,-0.961107,1.207028,-0.137425,1.568298,-0.062469,0.468467,-0.762324,-0.580818,0.530379,0.40184,-0.866728,-0.037069,0.437299,-1.25778,-0.350987,-2.358921,0.497888,2.748554,3.819896,0.954092,0.413853,-0.859344,-0.221215,1.070808,0.949499,0.203747,0.610193,1.042663,0.188048,-1.517931,134
3.774108,0.73104,5.97023,1.156733,-0.010192,-2.9799,1.463869,-1.682267,5.22194,-3.724709,-0.756388,-1.490066,6.662238,-0.827323,-1.283796,-0.601065,0.236016,-2.299262,-1.746637,1.165778,-2.85023,-0.148814,-1.288775,-0.882289,4.136371,1.500256,-0.827024,-2.747754,-0.733681,-0.866094,-2.963445,1.265791,0.336345,-3.577314,1.76016,1.10673,-0.116877,1.271758,-1.044743,-0.951769,0.349873,-0.48113,-0.361874,1.457214,-0.565864,1.321384,-2.048995,-0.271413,0.294737,0.385095,-0.017417,-0.247951,125
6.87106,-1.977187,0.255604,-1.67524,-3.752364,2.261378,-1.640256,1.27466,-0.79575,2.179445,-0.978481,2.6616,-0.089653,0.835396,2.416974,-1.624939,1.01604,-1.936451,1.277362,-0.398095,1.59403,2.433176,5.555327,1.446369,-1.262728,0.124581,0.365527,0.778779,0.700131,3.467609,-1.476986,-0.923273,-1.98199,-1.372686,1.527619,1.019298,0.434361,-0.545451,-1.137564,-1.150964,1.337177,-1.10147,-0.098792,-0.570387,-0.424087,1.304244,-1.544025,-0.495453,-0.45801,-1.702682,-0.659716,-1.268898,123
-1.653334,-2.107044,2.645012,-4.361348,2.633551,-4.085973,-4.910074,-3.416488,-6.745434,-1.226371,0.024316,1.683531,-1.98371,4.045275,-0.931887,1.095577,-0.031877,-1.957166,1.626466,-0.950446,0.330144,0.015224,-1.37235,-1.970411,0.804273,0.259519,-1.325523,-0.017003,-0.036564,-1.672803,1.54365,0.963297,3.356874,0.749885,-0.479583,-1.315838,0.057962,1.299759,-0.22982,-0.534277,-0.3824,0.03636,0.626366,-0.398692,0.736228,0.106377,0.084922,-0.753967,-0.522636,-1.372008,-1.117498,0.662033,133
-5.727373,1.857828,-0.04602,2.277166,-0.389517,0.173398,2.089523,-2.449087,3.547497,-2.518703,-0.583097,0.891679,-2.069983,2.513365,2.819576,-1.872467,-2.509281,-0.145512,-0.197919,-2.054109,0.976867,0.418745,-0.129507,-0.091565,0.731405,1.954573,1.840393,0.50123,0.713587,0.321254,-0.765901,-0.217667,2.10775,2.236721,-1.379069,-0.373763,-0.258195,-2.390725,0.180089,-0.924948,1.121253,0.6784,-0.349804,2.004692,-0.840498,-0.134011,-0.293542,-0.707246,-0.73662,-0.028976,0.29716,0.749304,126
-0.522466,8.228648,4.770331,-0.261626,0.700608,-6.197988,0.389602,1.894597,5.215629,-3.598871,0.145665,4.315722,0.17878,2.262993,-0.325707,1.176302,1.77995,2.429743,6.126381,0.041061,0.155947,4.925388,-3.469287,6.472405,1.93958,3.135709,0.592889,-1.631003,4.283716,7.150231,3.686683,-2.564897,2.158883,-0.769886,-0.227796,0.052607,4.017842,0.224917,1.938898,5.541176,-4.565113,-5.36677,-0.692203,0.506383,-4.695017,-0.733624,-2.764899,4.367992,0.3946,1.071129,-2.796656,-1.164456,135
0.635044,8.103551,4.363875,0.28341,0.081816,-5.929445,0.446516,1.699631,6.106136,-2.33836,1.055277,5.732483,-0.145004,4.973219,-1.799018,1.101615,0.800488,3.082672,5.05383,-0.502947,2.326984,6.803667,-4.338988,5.956008,0.212236,4.123592,-0.538575,-4.566323,3.732722,7.709504,3.457638,-1.523316,2.667594,-3.338141,0.760671,0.531381,4.130098,1.363044,1.018811,6.374496,-4.634731,-7.942038,0.209954,0.623054,-5.653015,-1.238385,-4.969357,2.847514,0.402588,2.492404,-3.229651,-0.650044,135
-8.344066,8.030865,-6.276457,0.750653,2.771469,4.47596,2.10525,-7.859985,-0.8644,2.82102,2.97396,-2.765731,-1.930038,3.181893,0.156063,1.522815,-1.220522,1.179873,3.574326,-2.33424,-0.726629,0.945169,2.470067,-0.460105,-1.200602,3.563339,-2.680995,-0.54894,-0.384544,-0.827797,-0.793683,-2.958293,2.779708,1.037482,-0.178028,1.325371,0.241104,-2.470588,1.758102,0.509194,-0.460941,-0.412688,-1.163901,-0.814843,1.533721,-0.272637,2.155958,-0.909973,-0.943932,0.351621,-1.985268,-1.065653,139
-2.990218,6.053118,-4.062031,-3.007257,9.920061,-1.28003,-4.360412,-0.559728,-3.378657,1.451082,1.237278,-2.743569,-1.999853,0.908432,-2.806841,1.86882,1.753508,4.083269,0.754083,0.245807,4.952954,1.947376,1.208577,-2.702459,-0.063477,0.865982,1.109922,0.325042,-1.113209,-2.899674,-1.994744,-0.60778,-0.226174,0.90405,-0.592233,1.095895,-0.630514,1.616182,-2.207054,1.730927,1.264257,1.776625,-0.665598,-0.913361,-0.759993,0.784807,0.650937,-0.614046,-1.228695,1.180804,-1.604998,0.284734,140
-8.540291,8.883736,-9.050427,2.417912,3.267999,5.30639,1.454366,-6.735306,-2.654513,-0.511499,2.744689,-3.273984,-2.23088,0.395445,-3.1537,1.627504,0.664095,0.014184,4.183816,-2.73836,-1.414699,0.676027,3.8158,-2.946084,0.547088,2.423758,-1.841199,-0.933144,-0.091681,-1.109309,-2.86664,-3.476712,0.314215,-0.782831,4.767729,1.947664,2.107212,-3.132404,0.654351,1.425055,-0.527981,0.419156,0.557437,-1.086033,1.948574,-0.030874,1.912412,-0.773194,0.99206,-0.347932,-1.064104,-0.774407,139
0.006535,5.871542,-2.629833,-1.732755,6.250145,-0.635172,-2.992413,-0.905725,-0.42216,1.179759,0.557622,1.004018,-0.861747,1.131501,-2.072028,3.208084,0.117147,2.413603,2.21783,0.417592,2.74658,1.586079,0.409566,0.834993,-1.646487,-0.073497,-0.476879,0.192533,-2.072503,-2.687957,-1.779011,1.279062,-1.246905,2.506814,0.571562,-0.602062,2.035766,-1.288477,-0.618046,3.776073,0.896521,-0.408012,-2.714259,-1.204059,-0.119518,0.381383,1.012181,0.817115,0.130819,0.057095,-0.639082,-0.708907,140
-2.993727,7.115245,1.637808,1.214394,5.610874,-1.409395,5.561286,-1.280483,2.652592,-1.397998,0.627411,-3.50005,6.400884,-0.416259,2.018134,0.357679,-0.328783,-2.123067,-0.009137,0.614773,1.677898,0.023614,2.628226,-2.217204,-0.662644,-2.249539,0.208101,3.260214,-1.69213,0.653966,-0.311701,-0.715089,0.790591,0.794024,-0.748089,-0.726915,-0.071189,-0.408593,0.303515,0.006836,0.244555,1.547141,-2.980957,-1.038402,-1.501789,-1.518905,-0.610449,1.121397,-0.018914,-1.535951,0.637219,0.821807,150
13.49744,-5.609204,-3.457291,-0.057391,-1.30951,4.244892,0.305831,-2.04793,-2.770294,1.404033,-1.673005,3.57733,3.720673,3.772971,-5.803211,-0.913494,-1.135893,0.913146,-0.340067,2.195462,-2.270172,2.341425,0.510686,0.833692,-0.466087,0.661452,-0.05847,1.347593,3.791879,-1.329409,-1.016169,0.241079,-0.403955,-0.410185,3.751431,-0.986401,-2.048558,-0.779637,-3.351689,0.798597,-0.797583,1.571001,1.306248,1.605387,0.178806,-0.693671,-0.731958,2.462488,0.061219,-1.673379,0.473392,-1.196382,151
7.353922,4.86124,4.957198,-2.358439,-6.868345,-0.853382,0.189714,-5.403537,4.131504,1.822456,3.487976,-0.030124,1.720791,-6.177077,-1.812034,-0.933508,-1.33992,-7.206553,0.520611,-0.135875,3.178413,-1.202283,-1.215039,-3.657517,0.047535,-3.534934,0.119138,1.881685,2.383326,1.058072,-0.571789,-2.64693,0.153207,2.306716,-2.409689,0.329793,1.156487,-2.86312,-3.463222,-0.806691,-0.689499,-0.286918,-1.360581,-1.55075,0.940879,1.245978,-2.769151,-0.351112,-0.914766,0.684184,-0.783888,0.302529,152
14.5557,-4.975702,-1.955838,1.725949,-0.149977,2.500335,1.089829,2.003213,-3.161414,0.456161,-1.760247,-0.596275,1.853002,-0.02726,-0.066535,-0.353745,0.373894,-1.668483,2.724218,0.980003,-1.199347,-0.951986,3.836027,0.915698,-2.099532,-1.389641,4.832855,-1.740392,-2.663724,3.460628,-0.019729,-3.310904,-0.482581,2.378673,0.344479,2.632222,0.577279,1.28098,-0.266978,-1.584889,-0.769134,-0.286833,-1.280076,1.10481,-2.662733,-0.378041,0.333389,-2.454039,2.359118,0.248501,-0.696353,-0.097152,153
10.447063,-2.604869,0.587871,-1.854655,-4.545111,0.067264,1.546896,-3.292006,0.281835,-2.37899,3.400436,-1.748143,1.352264,0.89794,-1.387191,0.048888,-0.122401,-3.221346,0.682049,-1.157254,-1.508058,4.017089,2.096354,-0.258474,-0.899994,1.001924,1.032779,1.047009,-1.028552,-0.863769,1.223707,1.659589,-0.154765,0.07451,-0.896304,0.009474,0.40863,-0.871168,0.329391,1.631758,1.990883,-0.475839,-2.494576,-0.168975,0.222004,0.860948,-0.0022,-1.488585,-0.191479,0.754777,-1.208637,-0.265605,154
-17.160503,-10.775996,-12.214618,4.563698,-5.083175,-17.179415,-7.036888,-2.752165,-0.618409,11.205807,4.910028,-4.882088,-0.221178,8.647583,-5.900463,-3.780615,-0.833818,3.198912,-10.068505,2.703018,-3.943454,1.043035,3.117271,-1.281239,-6.057847,-1.282991,-1.005687,0.632214,0.577807,1.607755,0.763987,0.00569,0.848289,-2.38278,-3.422183,2.803911,0.910768,-0.721417,0.475108,1.200405,0.121526,-0.310602,2.71362,2.920775,-0.233487,-1.812643,-1.384506,-0.386581,1.159397,-0.215507,-0.378485,-1.01811,155
-3.161998,7.201792,2.485148,2.549789,5.589797,-1.672626,6.858041,-0.160029,3.247113,-2.233375,2.004306,-3.75744,7.515387,-1.292179,2.123307,1.399229,-0.638827,-3.179958,0.501583,2.637592,1.777446,0.667793,2.392417,-3.109935,-2.52511,-2.876871,-2.354093,2.091881,-0.962474,1.07376,0.21611,-1.584543,0.24303,-1.469024,-1.64911,0.095514,0.983152,1.360749,-0.982066,-1.901122,1.191584,-0.860559,-0.216958,0.898825,-1.070376,0.846652,-1.421526,0.792412,-0.415732,-1.855728,0.473636,-1.192627,150
14.34739,-6.524299,-4.362928,0.329054,-0.637552,4.429116,1.016154,-1.595393,-2.732886,2.110169,-0.536329,5.257628,3.704174,3.585687,-5.127802,-1.883636,-1.602226,1.498915,-0.341622,2.95199,-2.33779,0.697186,1.188092,1.930985,0.209259,0.893229,-1.671452,1.278161,2.314627,-0.861232,-0.538619,1.003787,-1.156002,-1.416693,1.956821,-2.825909,-1.545323,-0.851817,-2.390615,1.725481,-0.992836,1.935498,-0.500098,1.18314,0.246545,-0.508375,-0.762125,0.629796,-0.851152,-0.456563,-0.048878,-0.371098,151
7.558914,3.97077,5.670478,-2.832236,-6.934413,-0.964616,0.234339,-5.02175,3.326008,2.205926,3.218625,1.120188,1.189859,-6.843001,-2.391113,-0.154741,-1.609007,-7.783751,0.464152,0.637617,1.349894,-1.146721,0.04246,-2.585167,1.203583,-2.025444,0.021119,0.565847,2.451201,1.332306,-0.74685,-3.958939,-1.267089,2.39553,-2.299052,0.233471,0.020397,0.406235,-2.147465,-2.268236,-0.543811,-0.238594,0.246898,0.124976,1.105323,0.094102,-1.675571,0.172363,-0.817795,-0.100375,-0.834781,1.062451,152
15.343009,-5.314389,-2.62244,1.653684,0.17592,2.908826,1.565049,0.993623,-2.850011,-0.207278,-1.729784,0.507754,1.94245,0.034156,-1.503401,-0.575125,0.094114,-2.246923,2.153679,1.015934,-1.690927,-1.235064,2.749293,1.276885,-2.833047,-1.114659,4.836708,-0.976076,-2.753911,1.676617,0.536976,-3.230579,-1.244526,1.700075,-1.443525,2.546311,1.310172,1.097981,0.035653,-0.560215,0.54675,0.687877,-0.713281,0.163438,-1.232058,0.282102,-0.740168,-1.432948,0.154057,-0.19201,-0.381201,0.975853,153
10.69601,-1.451935,-0.409957,-2.803656,-5.127137,-0.341103,2.292136,-3.016793,0.827453,-2.506114,2.716465,-1.295845,1.140116,1.025807,-0.12627,0.932682,0.505892,-2.401774,0.553654,-0.422928,-1.006069,4.775511,1.483953,-1.946523,-0.83578,0.910872,0.183094,1.746503,0.113806,-2.135512,1.272589,2.552596,0.381902,-0.901599,-0.649156,-1.710373,0.584566,-1.654799,1.967533,3.82343,3.102826,-0.155868,-1.945107,0.655363,-1.423887,0.374865,0.330726,-1.396837,-0.013701,0.429499,-0.429582,-0.293584,154
-17.87892,-12.524381,-10.861537,4.701145,-6.446075,-18.230819,-4.704602,-3.383375,-1.123644,11.459045,4.58862,-2.385615,0.841827,5.114042,-5.428499,-1.491312,-1.39091,2.976436,-8.255113,2.726152,-1.394965,-1.968062,2.588379,1.492254,-6.033863,-1.091427,-0.565839,-0.36382,2.444637,2.207257,1.068803,-0.572236,0.756635,0.17077,-2.36456,2.304771,0.397737,-0.251074,0.331616,0.853158,1.099933,0.935249,-0.269614,1.941342,0.708854,-0.986127,-1.066842,0.626626,0.353223,-1.034532,-1.849709,-0.736155,155
-2.952492,7.088448,1.48776,0.99775,5.882783,-2.123619,5.575843,0.058964,2.754927,-1.931981,1.357421,-2.719709,5.206841,-2.093436,1.181211,1.607358,0.475293,-0.995407,0.362231,0.951274,1.889428,0.395445,2.904541,-1.72967,-1.80294,-2.85551,-1.468177,3.812767,-1.949148,0.730161,2.042585,-0.585299,-0.801158,0.226288,-1.18341,0.404368,-0.521141,-0.253957,0.379317,-0.549322,0.848083,0.336789,-0.832662,-0.305866,-1.027738,-1.49619,-0.492521,-0.163942,-0.673073,-0.691925,0.664142,-0.132713,150
13.700127,-6.250467,-3.542262,-0.353861,-1.662519,3.592344,1.105236,-2.981315,-1.554487,2.232568,-0.029375,3.519445,4.006509,4.087268,-6.527634,0.025318,-1.734332,1.050221,-0.844577,1.683722,-3.252976,3.319437,0.102697,1.452053,0.597573,0.109257,-2.818724,1.588583,5.277023,-3.143734,-1.697189,-0.596915,-1.155196,-0.50696,1.779257,-2.931187,-1.557687,-0.261099,-2.960314,-0.195064,-0.50347,-0.21803,-0.747262,0.710384,-0.038384,-0.697172,0.037033,1.141788,0.111791,0.97562,-0.01422,0.615176,151
8.302507,3.392184,4.630679,-2.297897,-6.304662,-0.402437,0.589232,-4.315442,3.698696,1.847739,3.775673,-0.973858,2.649264,-5.864381,-2.207658,-0.092216,-0.643547,-6.625867,1.29212,0.290344,1.888311,-0.840702,-0.69842,-2.855258,0.31709,-1.719803,0.807788,0.856052,1.047196,1.046802,-0.069163,-2.995218,-0.689893,1.480244,-2.301338,0.208769,1.62684,-1.827672,-4.502526,-1.08467,0.828531,0.627533,-1.386042,-2.076226,-1.605998,1.574815,-2.015816,0.314584,-1.258036,-0.309941,-0.553507,-0.916371,152
14.138559,-6.694505,-0.912138,1.738204,0.402297,2.247205,2.296451,-1.818319,-5.538435,-4.171108,-4.137142,-1.251107,-0.356146,0.716841,-0.86482,-0.14257,0.219124,-2.34192,-0.96119,3.467611,0.603752,1.971866,2.205418,2.846098,-3.181586,0.876434,3.257306,1.547801,-1.706394,1.108063,-0.845831,-4.571527,1.756358,0.947998,1.734361,1.565812,1.775589,2.043754,1.972371,-1.244888,-0.809144,0.656688,-0.911005,1.995928,-1.349218,-0.848431,1.925412,-0.177725,0.238026,0.644134,0.347004,-0.19215,153
10.611663,-3.033846,-0.532658,-2.085329,-5.048285,-0.236182,1.929395,-4.500377,2.061386,-3.378007,2.911597,-1.445267,2.223011,1.421241,-1.724454,-0.527084,0.242104,-2.397592,-0.9454,0.27925,-1.87705,5.191088,1.494992,-0.21155,-1.050671,1.501247,-0.187962,0.578041,0.224387,-1.157915,0.930614,3.115606,-0.392148,-0.883387,-0.59792,-1.324935,-0.357263,-0.6274,-0.661927,1.03968,0.060654,-0.165295,-3.671676,0.185204,-0.811504,0.357286,-0.381485,-2.18273,-0.403201,0.589131,-0.815657,0.235243,154
-17.869167,-11.778212,-11.496757,5.135138,-5.356283,-16.729695,-6.35161,-2.308604,-0.503108,11.188754,5.063565,-3.578114,-0.717251,6.166377,-4.891806,-3.322898,0.194805,4.052689,-8.065236,3.551921,-4.103307,-0.621342,2.120778,1.045176,-5.115299,-1.231719,-1.166603,1.996657,0.068373,0.903127,1.325969,-0.708861,0.473442,-0.817696,-3.714115,1.744243,1.369815,-0.055487,-0.043324,-0.70957,0.144502,-1.122634,-0.34603,0.23813,1.150916,0.100525,-0.856128,0.523639,1.459371,0.465859,-0.04612,1.151122,155
-3.361551,8.243642,1.329824,2.531551,5.050311,-0.597967,6.607538,-1.86306,2.32448,-1.606766,2.073432,-2.984606,7.506578,-0.953636,1.70805,0.324705,-0.258558,-2.87157,-0.588359,1.385547,1.213029,-1.274045,2.856071,-3.467671,-2.100879,-2.56199,-0.968527,3.608781,-1.652376,1.285676,-0.185078,-0.429787,0.989943,-1.173188,0.032161,0.027218,-0.184246,0.995407,0.183305,-1.214204,0.749078,-0.646742,-1.34803,-0.322731,-1.571986,-1.432317,-0.978412,-0.607903,-0.583877,-1.69457,0.244785,-1.200316,150
13.617735,-6.099463,-3.43672,-0.792818,0.462295,2.703655,1.087992,-2.985746,-2.923178,-1.203627,-0.475169,3.273486,3.432714,5.085012,-6.431643,-0.425305,-2.17611,-0.288822,-0.405059,3.157217,-1.607918,2.056005,0.849722,1.401717,-2.620737,1.195127,1.809245,0.289415,1.326927,-1.776414,-0.876959,1.326489,-1.851753,0.893257,2.368028,-0.474609,-0.945492,1.511606,-2.586367,3.375641,0.238871,1.545523,1.352012,0.505933,-1.793639,-0.344875,-1.148111,-0.29664,-0.577015,-0.075049,-0.029099,1.518814,151
